"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"tv_time",6.63691404968394e-08,7.51441515707857e-08,-8.10103443409284e-08,2.13748625334607e-07,0.377233697589355,1,0.51822002901164
"video_time",8.88028293022828e-08,7.56845435460574e-08,-5.96365209975494e-08,2.37242179602115e-07,0.240820213877092,1,0.416378564531881
"videogames_time",-1.02314539890602e-07,7.6538802831732e-08,-2.5242934051902e-07,4.78002607378167e-08,0.181468600282189,1,0.376789765471416
"social_activities_time",1.15174689628901e-07,8.89539473673829e-08,-5.92898117759913e-08,2.89639191033794e-07,0.195567395046443,1,0.383062916072563
"tv_time.1",3.7111617394055e-08,8.03118441270448e-08,-1.20403271563296e-07,1.94626506351406e-07,0.644070136017922,1,0.7007483079875
"video_time.1",6.22791229569413e-08,8.12707259706696e-08,-9.71164122333974e-08,2.2167465814728e-07,0.443588922887952,1,0.548437213752377
"videogames_time.1",-2.88109999274496e-09,8.20051167532151e-08,-1.637169891411e-07,1.5795478915561e-07,0.97197746856864,1,0.983583889939718
"social_activities_time.1",2.09509764019097e-07,9.52485164244014e-08,2.26997156256269e-08,3.96319812412567e-07,0.0279619546281478,1,0.310373407580147
"tv_time.2",1.3272513303241e-07,7.05680502469719e-08,-5.67939407251942e-09,2.71129660137339e-07,0.0601600917334178,1,0.310373407580147
"video_time.2",8.83106236966633e-08,7.1539489666283e-08,-5.19991794215649e-08,2.28620426814891e-07,0.217204242121656,1,0.39956530987538
"videogames_time.2",-6.62171381977705e-08,7.21493812558379e-08,-2.07723116592802e-07,7.52888401972607e-08,0.358858712752092,1,0.50187363558822
"social_activities_time.2",1.20198800344681e-07,8.3694248249499e-08,-4.39500291870167e-08,2.84347629876378e-07,0.151130155501041,1,0.360591248213009
"tv_time.3",1.08885829461344e-07,6.48024643113319e-08,-1.82101281909136e-08,2.35981787113602e-07,0.093077732113464,1,0.310373407580147
"video_time.3",1.10676556061205e-07,6.52911755085668e-08,-1.73779024488215e-08,2.38731014571232e-07,0.0902250959429951,1,0.310373407580147
"videogames_time.3",-5.17582706605395e-08,6.58421538044316e-08,-1.80893353416924e-07,7.73768120958448e-08,0.431914566397694,1,0.541386000277294
"social_activities_time.3",1.40806973264411e-07,7.68809157157866e-08,-9.97824319180489e-09,2.91592189720628e-07,0.0671919583928078,1,0.310373407580147
"tv_time.4",5.4870138652662e-08,1.04830108503441e-07,-1.50732199082055e-07,2.60472476387379e-07,0.600747078998211,1,0.666050735674599
"video_time.4",2.28040235085748e-08,1.05923728399878e-07,-1.8494322097584e-07,2.3055126799299e-07,0.829567943761837,1,0.864530577406972
"videogames_time.4",-7.8543333596729e-08,1.06912014367157e-07,-2.88228894354244e-07,1.31142227160786e-07,0.462646555260229,1,0.559288280136811
"social_activities_time.4",1.74453369501922e-07,1.24041447349489e-07,-6.88279922665404e-08,4.17734731270384e-07,0.159775517158328,1,0.372414019788784
"tv_time.5",7.898340271783e-08,7.10137517802725e-08,-6.02951696660067e-08,2.18261975101667e-07,0.266189970164107,1,0.433521579837657
"video_time.5",1.19978164003624e-07,7.1828193089876e-08,-2.08977641042564e-08,2.60854092111504e-07,0.0950251238033342,1,0.310373407580147
"videogames_time.5",-1.27595579000914e-07,7.24782215596739e-08,-2.69746401548429e-07,1.45552435466012e-08,0.0784992693247221,1,0.310373407580147
"social_activities_time.5",1.299422298659e-07,8.42209727768564e-08,-3.52395350608922e-08,2.95123994792692e-07,0.12303845272125,1,0.340671786412588
"tv_time.6",4.16929119883624e-08,6.95619313404937e-08,-9.47381677146973e-08,1.78123991691422e-07,0.549006039215998,1,0.633422280485062
"video_time.6",1.06825482971057e-07,7.00282237435778e-08,-3.05201310869891e-08,2.44171097029103e-07,0.127320147678545,1,0.340671786412588
"videogames_time.6",-3.23939753177718e-08,7.08200108037006e-08,-1.71292512956658e-07,1.06504562321115e-07,0.647429886976479,1,0.701597327719531
"social_activities_time.6",1.15897887498685e-07,8.2345748647881e-08,-4.56059577869807e-08,2.7740173278435e-07,0.159466209305547,1,0.372414019788784
"tv_time.7",3.78500665265657e-08,7.40788597592162e-08,-1.07440126917402e-07,1.83140259970534e-07,0.60945409401274,1,0.671139731058564
"video_time.7",1.32762431393325e-07,7.49633229961353e-08,-1.42624517475925e-08,2.79787314534242e-07,0.0767256447850727,1,0.310373407580147
"videogames_time.7",-1.32897577448625e-07,7.56407178733166e-08,-2.81251028997095e-07,1.54558740998449e-08,0.0790959879957105,1,0.310373407580147
"social_activities_time.7",1.90126258428542e-07,8.78563002402853e-08,1.78144963594136e-08,3.6243802049767e-07,0.0305917395251762,1,0.310373407580147
"tv_time.8",7.99752948642354e-08,6.63489370332519e-08,-5.01537817852051e-08,2.10104371513676e-07,0.228217411275762,1,0.407339822629347
"video_time.8",5.46098950686809e-08,6.6717036145698e-08,-7.62411283030422e-08,1.85460918440404e-07,0.413163031015153,1,0.529283289049238
"videogames_time.8",5.38815897937969e-08,6.73168703098843e-08,-7.81458784377621e-08,1.85909058025356e-07,0.423574727531305,1,0.535871283202395
"social_activities_time.8",1.52189283814915e-07,7.84570340872811e-08,-1.68720402263537e-09,3.06065771652465e-07,0.0525627144940361,1,0.310373407580147
"tv_time.9",4.41243714760962e-08,6.1046340290002e-08,-7.56051696276177e-08,1.6385391257981e-07,0.469896368698607,1,0.563047631215952
"video_time.9",1.10739145453171e-07,6.14555503876053e-08,-9.79297508394193e-09,2.31271265990284e-07,0.0717231175927941,1,0.310373407580147
"videogames_time.9",-6.0210733375727e-08,6.21504089313234e-08,-1.82105672620336e-07,6.16842058688818e-08,0.332780472463645,1,0.47892216142916
"social_activities_time.9",1.12281304526857e-07,7.22651958696729e-08,-2.94516592862572e-08,2.54014268339972e-07,0.120423194765487,1,0.340671786412588
"tv_time.10",8.35616916794371e-08,7.54462347686501e-08,-6.44103219258676e-08,2.31533705284742e-07,0.268198141457891,1,0.433521579837657
"video_time.10",9.16154136234531e-08,7.63999336408916e-08,-5.82270809002358e-08,2.41457908147142e-07,0.230626223106321,1,0.407339822629347
"videogames_time.10",-7.57193115762713e-08,7.69868806219931e-08,-2.2671297987211e-07,7.52743567195675e-08,0.325477062260057,1,0.473421181469175
"social_activities_time.10",1.7213148242152e-07,8.94515834371967e-08,-3.30909406282164e-09,3.47572058905861e-07,0.0544757248372975,1,0.310373407580147
"tv_time.11",5.43034032759334e-08,6.18765007920169e-08,-6.70544605314822e-08,1.75661267083349e-07,0.380273592023593,1,0.518792081921595
"video_time.11",1.25179183207126e-07,6.26512400232114e-08,2.3018298212422e-09,2.4805653659301e-07,0.045864418418112,1,0.310373407580147
"videogames_time.11",-5.08587133303998e-08,6.33198522503026e-08,-1.75047410288669e-07,7.33299836278695e-08,0.421964004803322,1,0.535871283202395
"social_activities_time.11",1.44220078149812e-07,7.33481227254061e-08,3.63018130221046e-10,2.88077138169403e-07,0.0494252856997157,1,0.310373407580147
"tv_time.12",4.57404318653452e-08,7.26681673816367e-08,-9.67829834573795e-08,1.8826384718807e-07,0.52913978180533,1,0.617708243137552
"video_time.12",1.22071795977726e-07,7.33146267222345e-08,-2.1719514166199e-08,2.65863106121651e-07,0.0960798460726773,1,0.310373407580147
"videogames_time.12",1.67911703306342e-08,7.41248990897983e-08,-1.28589319633394e-07,1.62171660294663e-07,0.820818706979519,1,0.861076948767591
"social_activities_time.12",1.652275047604e-07,8.60186311069027e-08,-3.48005356230241e-09,3.33935063083101e-07,0.0549114228958282,1,0.310373407580147
"tv_time.13",4.79783572775178e-08,8.01653059825047e-08,-1.09249187282658e-07,2.05205901837694e-07,0.549586978656157,1,0.633422280485062
"video_time.13",1.23595031417176e-07,8.12125412867011e-08,-3.56864469917832e-08,2.82876509826135e-07,0.128218168121946,1,0.340671786412588
"videogames_time.13",-1.0998867762042e-07,8.18400779064291e-08,-2.70500938356374e-07,5.05235831155348e-08,0.179136228183572,1,0.374808108199473
"social_activities_time.13",2.06699670443518e-07,9.50466413043135e-08,2.02854873026166e-08,3.93113853584419e-07,0.0297819353466459,1,0.310373407580147
"tv_time.14",-2.05769205693391e-08,9.20224985006413e-08,-2.01059809369366e-07,1.59905968230688e-07,0.823088259851374,1,0.861076948767591
"video_time.14",-6.34496385679898e-09,9.27772076937631e-08,-1.88308056928585e-07,1.75618129214987e-07,0.945483419834443,1,0.970458453565918
"videogames_time.14",-1.55720823429428e-08,9.390220813506e-08,-1.99741628541462e-07,1.68597463855577e-07,0.868307134570771,1,0.901448628256679
"social_activities_time.14",1.35683400226169e-07,1.08958461137815e-07,-7.80158379576468e-08,3.49382638409984e-07,0.213193246925108,1,0.397181939476914
"tv_time.15",7.74006302384004e-08,7.52637589930698e-08,-7.02134952889956e-08,2.25014755765796e-07,0.303904597370145,1,0.456696411517566
"video_time.15",1.18421169260976e-07,7.61214900416718e-08,-3.08752163657157e-08,2.67717554887668e-07,0.119959549628607,1,0.340671786412588
"videogames_time.15",-7.30448315245599e-08,7.70331877383872e-08,-2.24129321546335e-07,7.80396584972153e-08,0.343142743686456,1,0.486118886889146
"social_activities_time.15",8.81335759816168e-08,8.92451128224604e-08,-8.69020515651593e-08,2.63169203528393e-07,0.323509014560526,1,0.47308845140034
"tv_time.16",1.49952208889033e-07,6.99448565702957e-08,1.27699982753696e-08,2.87134419502697e-07,0.0321782834671461,1,0.310373407580147
"video_time.16",9.68435316612995e-08,7.08290137589843e-08,-4.20727683997043e-08,2.35759831722303e-07,0.171707380862897,1,0.372414019788784
"videogames_time.16",-9.7093852934515e-08,7.13731618206258e-08,-2.37077385636451e-07,4.28896797674208e-08,0.173884487180792,1,0.372414019788784
"social_activities_time.16",1.54877057350174e-07,8.29289651456587e-08,-7.77076724220994e-09,3.17524881942559e-07,0.0619830614554583,1,0.310373407580147
"tv_time.17",1.218051899862e-07,8.07884594293478e-08,-3.66445402206293e-08,2.80254920193028e-07,0.131806623208204,1,0.34144191916792
"video_time.17",4.08334671209712e-08,8.18438352661783e-08,-1.19686162893253e-07,2.01353097135196e-07,0.617897627564634,1,0.677694172167663
"videogames_time.17",-9.09610068961152e-08,8.24762499513338e-08,-2.52720986546284e-07,7.0798972754054e-08,0.270229803172771,1,0.433521579837657
"social_activities_time.17",1.2323387220249e-07,9.57854726655082e-08,-6.46293747115853e-08,3.11097119116566e-07,0.198413829105058,1,0.385489725118399
"tv_time.18",5.91416760972058e-08,7.00220616234442e-08,-7.81919560845445e-08,1.96475308278956e-07,0.398438823786907,1,0.529283289049238
"video_time.18",8.67911073518105e-08,7.06097504014864e-08,-5.16951534816784e-08,2.25277368185299e-07,0.219171202159234,1,0.400097765015515
"videogames_time.18",-5.98629883875075e-08,7.13065294670354e-08,-1.99715835660777e-07,7.99898588857616e-08,0.40129185778212,1,0.529283289049238
"social_activities_time.18",1.25934788732494e-07,8.28656863147803e-08,-3.65889276647981e-08,2.88458505129786e-07,0.128751548975884,1,0.340671786412588
"tv_time.19",1.64678412547476e-07,6.58524096733545e-08,3.55233115842309e-08,2.9383351351072e-07,0.012482308163098,1,0.310373407580147
"video_time.19",1.06087210244208e-07,6.62421700524998e-08,-2.38323204698946e-08,2.36006740958311e-07,0.109440240886338,1,0.325127887922432
"videogames_time.19",2.41687631970511e-08,6.67050338048068e-08,-1.06658573548113e-07,1.54996099942216e-07,0.717153212461333,1,0.771010568337875
"social_activities_time.19",9.10145058631998e-08,7.81461007805289e-08,-6.22519818212588e-08,2.44280993547658e-07,0.244306308129447,1,0.417932803844085
"tv_time.20",9.82625663443191e-08,7.11920376564861e-08,-4.13656763736814e-08,2.3789080906232e-07,0.167683082431838,1,0.372414019788784
"video_time.20",9.40657255268996e-08,7.16642012212992e-08,-4.64885669432997e-08,2.34620017997099e-07,0.189489354450416,1,0.383062916072563
"videogames_time.20",-4.61536262780492e-08,7.2685761813182e-08,-1.88711495481967e-07,9.64042429258688e-08,0.525526010898191,1,0.616133943811672
"social_activities_time.20",5.41338160657611e-08,8.42600356541914e-08,-1.11124562497855e-07,2.19392194629378e-07,0.520655953402653,1,0.613066750326934
"tv_time.21",3.85072803100831e-08,6.59010134942435e-08,-9.07437287976487e-08,1.67758289417815e-07,0.559078669346961,1,0.641643029799043
"video_time.21",9.59432169411684e-08,6.66568179178786e-08,-3.4790143943315e-08,2.26676577825652e-07,0.150223142994972,1,0.360591248213009
"videogames_time.21",-3.50470322960319e-08,6.72600466431027e-08,-1.66963499741764e-07,9.68694351497001e-08,0.602384121235115,1,0.666050735674599
"social_activities_time.21",1.71203595083023e-07,7.81573614169725e-08,1.79143314327179e-08,3.24492858733328e-07,0.0286166755407423,1,0.310373407580147
"tv_time.22",9.79801777253273e-08,7.11659364462782e-08,-4.1596925735887e-08,2.37557281186542e-07,0.168751063553242,1,0.372414019788784
"video_time.22",5.3455735863686e-08,7.20655290308379e-08,-8.78857303463108e-08,1.94797202073683e-07,0.458326685070403,1,0.556539546156917
"videogames_time.22",-6.0701138122372e-08,7.26191766937397e-08,-2.03128468454795e-07,8.17261922100512e-08,0.403332329075574,1,0.529283289049238
"social_activities_time.22",1.44992912802096e-07,8.4376718353554e-08,-2.04943769807341e-08,3.10480202584927e-07,0.085896785033301,1,0.310373407580147
"tv_time.23",8.99345566308048e-08,6.54540154199154e-08,-3.84398081063744e-08,2.18308921367984e-07,0.169610294379344,1,0.372414019788784
"video_time.23",5.5356205457567e-08,6.62814048964223e-08,-7.46409107297011e-08,1.85353321644835e-07,0.403733816631798,1,0.529283289049238
"videogames_time.23",-7.09857945843679e-08,6.67906156856617e-08,-2.01981621258175e-07,6.00100320894388e-08,0.288011154455212,1,0.447651622924673
"social_activities_time.23",1.24523221703021e-07,7.76044734318142e-08,-2.76817257499234e-08,2.76728169155966e-07,0.108760964823579,1,0.325127887922432
