"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"social_activities_time.30",0.00492260651470308,0.00626583695136742,-0.00736643049058538,0.0172116435199915,0.432189316062118,29.388873492224,0.861444941592641
"tv_time.31",-0.00530887951229118,0.00679058900481108,-0.0186271051727163,0.00800934614813397,0.434434744590894,29.5415626321808,0.861444941592641
"video_time.31",-0.00407810639343845,0.00692136662525139,-0.0176528231857998,0.0094966103989229,0.555797125260135,37.7942045176892,0.899586704500909
"videogames_time.31",-0.0119331843848719,0.00661299353467802,-0.024903096144128,0.00103672737438421,0.0713184133328467,4.84965210663357,0.510489695435113
"social_activities_time.31",-0.00322372536767801,0.00792819033598023,-0.018773102291915,0.0123256515565589,0.684338510414798,46.5350187082063,0.964456346284068
"tv_time.32",0.00824680949611335,0.00374515262632236,0.000901484060246398,0.0155921349319803,0.0277926151866094,1.88989783268944,0.328677883945989
"video_time.32",0.00753436590891581,0.00378989726287312,0.000101283324070495,0.0149674484937611,0.0469621617939921,3.19342700199147,0.416942915013102
"videogames_time.32",-0.0128107823253901,0.00383381085535101,-0.0203299921418845,-0.0052915725088958,0.000850316677917299,0.0578215340983763,0.046257227278701
"social_activities_time.32",-0.000102723714375993,0.00440395397915825,-0.00874014878328804,0.00853470135453605,0.981393357455082,66.7347483069456,0.989743657494568
"tv_time.33",6.92335118931248e-05,0.00314980146499627,-0.00610842945483968,0.00624689647862593,0.982466130601225,66.8076968808833,0.989743657494568
"video_time.33",0.00198532192717587,0.00321370227359544,-0.004317668830281,0.00828831268463273,0.53680674737918,36.5028588217842,0.899586704500909
"videogames_time.33",-0.00717019517782821,0.00309146396528523,-0.0132334415962351,-0.00110694875942128,0.0204876627127964,1.39316106447016,0.318201170748549
"social_activities_time.33",0.00183086977102909,0.00365628240958732,-0.00534014741485915,0.00900188695691732,0.616611098050232,41.9295546674158,0.916900691403885
"tv_time.34",0.00249235770779219,0.00335051148615186,-0.00407895757745289,0.00906367299303727,0.457050241412807,31.0794164160708,0.863504954294808
"video_time.34",-0.00204568176873066,0.00339459108975868,-0.00870344981623197,0.00461208627877065,0.546831152493994,37.1845183695916,0.899586704500909
