"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"tv_time.25",0.000125936082154304,0.000147769340218695,-0.000163881597821255,0.000415753762129862,0.394190122806837,1,0.841416144722574
"video_time.25",-0.000224060179164282,0.000149685525924794,-0.000517636043990109,6.9515685661544e-05,0.134601894994951,1,0.622330082091993
"videogames_time.25",2.57855826796804e-05,0.000152247666340493,-0.00027281536779619,0.000324386533155551,0.865527794298976,1,0.962006485980448
"social_activities_time.25",-0.000187733553551664,0.000173653421771793,-0.000528317275068145,0.000152850167964818,0.279805707899029,1,0.800325523442129
"tv_time.26",-0.000257709133747129,0.000144026130281094,-0.000540184682162751,2.47664146684917e-05,0.0737306634454005,1,0.569341591478982
"video_time.26",-9.81199349254851e-06,0.000146176969132361,-0.000296505938826003,0.000276881951840906,0.946490368086882,1,0.978879772317992
"videogames_time.26",0.000149701325001365,0.000139392608122222,-0.000123686589730225,0.000423089239732955,0.282986681132829,1,0.800325523442129
"social_activities_time.26",-5.34644424311529e-05,0.000167273243028268,-0.000381534084845701,0.000274605199983395,0.74929084384961,1,0.962006485980448
"tv_time.27",-2.79673167101519e-05,0.000150511640425385,-0.000323164204079499,0.000267229570659195,0.852610902247076,1,0.962006485980448
"video_time.27",0.000169925641115648,0.000152267237949234,-0.000128714481096192,0.000468565763327488,0.264584759483604,1,0.800325523442129
"videogames_time.27",-1.30073508737852e-06,0.00015442827953987,-0.000304179285298731,0.000301577815123974,0.993280509812,1,0.997347857958212
"social_activities_time.27",8.64344503253823e-05,0.000179537469505822,-0.000265690488413569,0.000438559389064333,0.630270816241758,1,0.954522549629985
"tv_time.28",0.000250183842663167,8.78544777547111e-05,7.78759152587836e-05,0.00042249177006755,0.00445372266177842,1,0.297387453984209
"video_time.28",-4.89618371382139e-05,8.82481678134889e-05,-0.000222041904105672,0.000124118229829245,0.579087075597291,1,0.941615271157322
"videogames_time.28",-3.20756335708694e-05,8.99726759594146e-05,-0.000208537957561653,0.000144386690419914,0.721504980960753,1,0.960605536972639
"social_activities_time.28",1.68276030328409e-05,0.000104608539963066,-0.000188339864471318,0.000221995070537,0.872219731364755,1,0.962006485980448
"tv_time.29",-3.21477539592135e-06,0.000162143901792225,-0.000321226014011252,0.00031479646321941,0.984183843501171,1,0.996157203904593
"video_time.29",4.28169859244241e-05,0.000162867855494886,-0.000276614135962116,0.000362248107810964,0.792662517071186,1,0.962006485980448
"videogames_time.29",-0.00034726855540001,0.000166435417862997,-0.000673696702243889,-2.08404085561314e-05,0.0370740031569904,1,0.387851109950053
"social_activities_time.29",0.000303664447068534,0.000190063891382507,-6.9105992315941e-05,0.000676434886453008,0.110286998141612,1,0.622330082091993
"tv_time.30",-2.62080675828002e-06,7.83720751426794e-06,-1.79917697263322e-05,1.27501562097722e-05,0.738112342747359,1,0.960605536972639
"video_time.30",-7.30861172893942e-06,7.85533969906247e-06,-2.27151369990615e-05,8.09791354118262e-06,0.352288329424141,1,0.821398438936918
"videogames_time.30",5.13783025604153e-06,7.99284068629629e-06,-1.05383730312816e-05,2.08140335433647e-05,0.520432996762926,1,0.921942293794886
"social_activities_time.30",6.46801407381514e-06,9.33422188938494e-06,-1.18390141292935e-05,2.47750422769237e-05,0.488439248898555,1,0.891647487922194
"tv_time.31",-7.48449634289315e-06,1.57079082782806e-05,-3.82921810373951e-05,2.33231883516088e-05,0.633790734955718,1,0.954522549629985
"video_time.31",-1.21771791700396e-05,1.603479723851e-05,-4.36259862748873e-05,1.9271627934808e-05,0.447699712292739,1,0.846427263324852
"videogames_time.31",1.75185361498592e-05,1.54147644932243e-05,-1.27142100397715e-05,4.77512823394899e-05,0.255908222479717,1,0.790989051300942
"social_activities_time.31",-1.81310037953799e-05,1.82443136338377e-05,-5.39133022364807e-05,1.76512946457209e-05,0.320459248438066,1,0.805030508917674
"tv_time.32",3.16458045492485e-05,1.57385259318692e-05,7.78116116694708e-07,6.25134929818022e-05,0.0445036000267545,1,0.417413076113007
"video_time.32",1.31547896988565e-05,1.57788851284302e-05,-1.77920545015391e-05,4.4101633899252e-05,0.404562999861491,1,0.841416144722574
"videogames_time.32",-1.2399347990932e-05,1.60422061255799e-05,-4.38626389369091e-05,1.90639429550451e-05,0.439670929295579,1,0.846427263324852
"social_activities_time.32",1.55527973237333e-06,1.87347188870333e-05,-3.51887881669857e-05,3.82993476317324e-05,0.933848114493297,1,0.973205697862746
"tv_time.33",-3.97495855831619e-05,6.77847676476227e-05,-0.000172694782930879,9.3195611764555e-05,0.557674429037321,1,0.941615271157322
"video_time.33",9.2067523368773e-05,6.87357669983014e-05,-4.27428540295827e-05,0.000226877900767129,0.1805963418892,1,0.701745785626605
"videogames_time.33",-4.32659955777684e-05,6.63257492916456e-05,-0.000173349643199776,8.68176520442393e-05,0.51427442256735,1,0.920280545646837
"social_activities_time.33",0.000138541012288823,7.95178833476062e-05,-1.74161601142165e-05,0.000294498184691862,0.0816335370135305,1,0.569341591478982
"tv_time.34",7.70645344591138e-05,3.20809349494474e-05,1.41445600275333e-05,0.000139984508890694,0.0163983954051943,1,0.358210639984696
"video_time.34",-5.30569201778996e-05,3.25821770988568e-05,-0.000116959975161046,1.08461348052472e-05,0.103615205470828,1,0.600030383769465
"videogames_time.34",-3.9551156652192e-05,3.29680477611017e-05,-0.000104211015395597,2.51087020912131e-05,0.230421652650664,1,0.764325481963178
"social_activities_time.34",-3.35629889043459e-05,3.78156931276514e-05,-0.000107730479610389,4.06045018016972e-05,0.374906651921803,1,0.841416144722574
"tv_time.35",-3.40672299770345e-05,3.24451989756922e-05,-9.7701345232547e-05,2.9566885278478e-05,0.293861993936877,1,0.804695782805077
"video_time.35",1.32953252278048e-06,3.26475408412523e-05,-6.27014317581832e-05,6.53604968037441e-05,0.967520579360015,1,0.993077726739336
"videogames_time.35",5.12204996011021e-05,3.2976785778519e-05,-1.34562061438302e-05,0.000115897205346034,0.120543843295848,1,0.622330082091993
"social_activities_time.35",-8.82005178069581e-05,3.82003760957264e-05,-0.000163122146029998,-1.32788895839178e-05,0.0210621411562862,1,0.381926826300656
"tv_time.36",-6.86690999466676e-05,8.21901333839615e-05,-0.000229866893161264,9.25286932679288e-05,0.40355200361539,1,0.841416144722574
"video_time.36",2.50442791811745e-05,8.30329347779436e-05,-0.00013780648281732,0.000187895041179669,0.762977556859472,1,0.962006485980448
"videogames_time.36",1.37770163273766e-05,8.39015395323265e-05,-0.000150777322047228,0.000178331354701981,0.869588487338598,1,0.962006485980448
"social_activities_time.36",-8.85320116120498e-05,9.69351854061717e-05,-0.00027864896761363,0.000101584944389531,0.361200752877678,1,0.821398438936918
"tv_time.37",5.04101636961543e-05,5.48850679224304e-05,-5.72348145516039e-05,0.000158055141943913,0.358496827543936,1,0.821398438936918
"video_time.37",-0.000118109568296701,5.49935274752898e-05,-0.000225967266080942,-1.02518705124592e-05,0.0318704950311243,1,0.387851109950053
"videogames_time.37",5.93236665487305e-05,5.57669232352807e-05,-5.00508767622175e-05,0.000168698209859679,0.287571319382243,1,0.800325523442129
"social_activities_time.37",-4.73430457317303e-06,6.53848137431848e-05,-0.000132972222818373,0.000123503613672026,0.942286206662017,1,0.978251329053697
"tv_time.38",-5.37652133804553e-05,2.12447827515293e-05,-9.54322868581692e-05,-1.20981399027413e-05,0.0114666403892342,1,0.346547353985745
"video_time.38",3.63665387762076e-05,2.15199235821042e-05,-5.84016428201865e-06,7.85732418344339e-05,0.0912203590159249,1,0.590760420293609
"videogames_time.38",-7.00142535952852e-06,2.1895633197091e-05,-4.99450020453662e-05,3.59421513263091e-05,0.749184753337217,1,0.962006485980448
"social_activities_time.38",2.53287091773978e-05,2.49747164397777e-05,-2.36538272482279e-05,7.43112456030234e-05,0.310636239685783,1,0.804695782805077
"tv_time.39",-0.000139547370314892,6.42521288687274e-05,-0.000265563776529809,-1.35309640999745e-05,0.0299952478994986,1,0.387851109950053
"video_time.39",1.03839287988824e-05,6.49922449261449e-05,-0.000117084052132388,0.000137851909730153,0.873078714980648,1,0.962006485980448
"videogames_time.39",-2.55784077604768e-05,6.53608243158503e-05,-0.000153769276025029,0.000102612460504075,0.695590990060565,1,0.960605536972639
"social_activities_time.39",2.08866233083128e-06,7.57310742810565e-05,-0.000146441168317918,0.000150618492979581,0.978000191145635,1,0.996157203904593
"tv_time.40",9.65817403167408e-05,0.000169652008892431,-0.000236154447729905,0.000429317928363386,0.569228388212176,1,0.941615271157322
"video_time.40",0.000211466639388495,0.000172109862390709,-0.000126090103446349,0.00054902338222334,0.219355713301504,1,0.749048403281215
"videogames_time.40",-3.59479654182934e-05,0.000175875776411159,-0.00038089074443306,0.000308994813596473,0.838068736908588,1,0.962006485980448
"social_activities_time.40",-0.000298199445701491,0.000199413639970893,-0.000689306717826351,9.2907826423369e-05,0.134990716336131,1,0.622330082091993
"tv_time.41",-8.9779976416338e-05,8.10127332361187e-05,-0.000248668559294505,6.91086064618285e-05,0.267914220107516,1,0.800325523442129
"video_time.41",-6.30375282865195e-05,8.10942343348899e-05,-0.000222085957568696,9.60109009956565e-05,0.437061985077492,1,0.846427263324852
"videogames_time.41",1.51574768235828e-05,8.21542343686884e-05,-0.000145969908401607,0.000176284862048773,0.853641756594429,1,0.962006485980448
"social_activities_time.41",0.000108620956701364,9.52185083716047e-05,-7.81291164611099e-05,0.000295371029863837,0.254123366832045,1,0.790989051300942
"tv_time.42",-1.41486865114646e-05,2.88380658426396e-05,-7.07083945972211e-05,4.24110215742919e-05,0.623751413988614,1,0.953148228117433
"video_time.42",5.68808401624548e-05,2.89364620052845e-05,1.28149015132349e-07,0.000113633531309777,0.0494854745310443,1,0.44577154081088
"videogames_time.42",-2.01552891090974e-05,2.78596045374884e-05,-7.47959542848841e-05,3.44853760666894e-05,0.469492032916759,1,0.874670088721634
"social_activities_time.42",-1.48622952858084e-05,3.33748612934181e-05,-8.03199588634832e-05,5.05953682918665e-05,0.656146499285598,1,0.955318499315761
"tv_time.43",0.000144939248823258,0.000147392331899804,-0.000144138470668308,0.000434016968314824,0.325563808753471,1,0.805030508917674
"video_time.43",-0.000177459758390047,0.000149010433574749,-0.000469711029287371,0.000114791512507277,0.233841085330616,1,0.766322592890693
"videogames_time.43",0.000147318224575026,0.000142468001149131,-0.000132101500602463,0.000426737949752516,0.30125412603099,1,0.804695782805077
"social_activities_time.43",3.91025482573689e-05,0.00017110401142322,-0.00029648042801108,0.000374685524525818,0.819259477615591,1,0.962006485980448
"tv_time.44",-1.09707207993054e-05,6.7494842947906e-05,-0.000143347691926566,0.000121406250327956,0.870897705984125,1,0.962006485980448
"video_time.44",2.45403213931218e-05,6.82151380833902e-05,-0.000109249357493556,0.000158330000279799,0.719077351460887,1,0.960605536972639
"videogames_time.44",-0.000133600731998587,6.55212444441777e-05,-0.000262106903806462,-5.09456019071253e-06,0.0415922155363018,1,0.410963243430904
"social_activities_time.44",6.74896807510684e-05,7.82059606309651e-05,-8.58949000592817e-05,0.000220874261561419,0.388267579098858,1,0.841416144722574
"tv_time.45",9.89330787187019e-05,9.73327350586887e-05,-9.19645123552132e-05,0.000289830669792617,0.309556169990761,1,0.804695782805077
"video_time.45",-9.23956946228462e-05,9.82844428395433e-05,-0.000285159859390205,0.000100368470144512,0.347300847477491,1,0.821398438936918
"videogames_time.45",7.84125741135186e-05,9.95757263236599e-05,-0.000116884170328733,0.00027370931855577,0.431112821051955,1,0.846427263324852
"social_activities_time.45",-6.15918027506325e-05,0.000115485965513986,-0.000288093119149192,0.000164909513647927,0.593873262492793,1,0.950157324089246
"tv_time.46",-5.7362145429967e-05,4.62858543219059e-05,-0.000148141862625756,3.3417571765822e-05,0.215395470416822,1,0.749048403281215
"video_time.46",1.34663183392988e-05,4.70300166208782e-05,-7.87729126547803e-05,0.000105705549333378,0.774654890902349,1,0.962006485980448
"videogames_time.46",-0.000126103050796957,4.53357485860023e-05,-0.000215019340574693,-3.71867610192204e-05,0.00546668113941561,1,0.297387453984209
"social_activities_time.46",3.79020196553156e-05,5.35913218708235e-05,-6.72057960014298e-05,0.000143009835312061,0.479507916904548,1,0.887252744204333
"tv_time.47",3.11887201309181e-05,7.37445965963567e-05,-0.000113445776669643,0.00017582321693148,0.672397920321877,1,0.955754451534128
"video_time.47",-1.28076505241679e-05,7.51653230494969e-05,-0.000160228603080477,0.000134613302032141,0.864720263452891,1,0.962006485980448
